INDEX,NAME,URL,REVIEW,Address,Location,Column1,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url2,WebsiteUrl,Award,FacilitiesAndServices
331,Aquavit,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aquavit,"No detail goes unnoticed at this contemporary Swedish beauty, sporting a sleek bar and open kitchen with Chef Emma Bengtsson at the helm. Enjoy the eponymous infused spirit along with bites from one of two tasting menus. Expect glazed earthenware, slate platters and wooden boxes cradling the likes of a medallion of North Sea cod, torched ever so slightly, and accompanied by a light-textured mussel foam and petite wedges of roasted red endive. Lean and tender duck breast sided by a petite block of compressed leg meat is dressed tableside with a beet sauce enriched with duck jus. The meal may end with a composition of green apple and fennel featuring rye cake, apple ice, bitter caramel and whipped, smoked crème fraîche.","65 E. 55th St., New York, 10022, USA",New York, USA,$$$$,"Scandinavian, Contemporary",-73.97214,40.76078,12123077311,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aquavit,https://www.aquavit.org/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
332,Aska,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aska,"Eating here is serious business, but happily the place isn’t blighted by a monastic atmosphere—a contented buzz fills the room, helped along by the chefs who deliver the dishes themselves.
Chef Fredrik Berselius and his ace team delight diners with their highly accomplished Nordic cuisine. Local products are woven in to the seasonal tasting, and items like prawn shells and venison bones are transformed into luscious sauces that enhance each plating. Dinner is sure to start on a high note, when Danish kingfish crudo crowned by a dollop of Osetra caviar and dressed with a gooseberry and juniper oil vinaigrette is set on the table. New York state trout may be composed with salted white currant and paired with an aebleskiver enriched with trout belly.","47 S. 5th St., New York, 11249, USA",New York, USA,$$$$,"Scandinavian, Contemporary",-73.9669769,40.7125069,19293376792,https://guide.michelin.com/en/new-york-state/new-york/restaurant/aska,https://askanyc.com/,2 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Wheelchair access"
333,Atera,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atera,"Counter dining can sometimes mean lots of elbows; fortunately, this one is large enough to ensure you’re sufficiently secluded, while still letting you enjoy the immersive experience. Danish chef Ronny Emborg and team serve up a menu of courses that progress from light and subtle to rich and robust. Things are certainly grown-up here, with such fully realized dishes as a rye cracker piped with ham and topped with crisped chicken skin; or a potato dumpling smartly dressed with parmesan foam. Paper-thin Wagyu shavings may then be enhanced with a pour of hot dried shrimp bouillon and confit quail egg yolk.
There may be some tweezer action as the chefs assemble their beguiling plates, but that also means there’s nowhere to hide when food is this precise.","77 Worth St., New York, 10013, USA",New York, USA,$$$$,Contemporary,-74.0055912,40.7168498,12122261444,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atera,http://ateranyc.com/,2 MICHELIN Stars,"Air conditioning,Counter dining,Credit card / Debit card accepted,Particularly interesting wine list"
334,Atomix,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atomix,"Junghyun Park and his wife Ellia serve the most memorable meal in this truly beautiful space inside a Gramercy brownstone. From start to finish, the experience is so exquisite that diners will leave awestruck. 
This team continues to push the boundaries of modern Korean cooking and even the most seasoned diners are in for a surprise.  Dishes are delicate, yet satisfying and display extraordinary finesse. Mastery of technique and depth of flavor are plain as day in the likes of striped beakfish fragrant with black truffle and Yangha ginger; or shrimp with eggplant, tomato gel and salmon roe. In a simple stroke of genius, hibiscus tea-panna cotta arrives with a crown of huckleberry ice.
A shortened tasting menu at the upstairs bar highlights dishes in development.","104 E. 30th St., New York, 10016, USA",New York, USA,$$$$,"Korean, Contemporary",-73.9826751,40.7443058,,https://guide.michelin.com/en/new-york-state/new-york/restaurant/atomix,https://www.atomixnyc.com/,2 MICHELIN Stars,"Air conditioning,Counter dining,Credit card / Debit card accepted,Particularly interesting wine list"
335,Daniel,https://guide.michelin.com/en/new-york-state/new-york/restaurant/daniel,"Everyone needs a little pomp and circumstance now and then and, for these grand occasions, there will always be Daniel. This iconic Manhattan dining room now sports a refreshed look featuring custom-made carpeting and bold artwork that beautifully complements the coffered ceilings and signature Bernardaud porcelain chandeliers.
Executive Chef Eddy Leroux skillfully executes the four-course seasonal prix-fixe or seven-course tasting menus. East coast crab duo, pairing a tempura soft-shell crab with peekytoe crab meat, and tender lamb chop with minted breadcrumbs, are just two standout dishes. 
Desserts are works of art, as in the Champagne mango baba, with a mango brandy-moistened sponge cake, green peppercorn custard and peaks of vanilla chantilly.","60 E. 65th St., New York, 10065, USA",New York, USA,$$$$,French,-73.9675039,40.7667521,12122880033,https://guide.michelin.com/en/new-york-state/new-york/restaurant/daniel,https://www.danielnyc.com/,2 MICHELIN Stars,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
336,Saga,https://guide.michelin.com/en/new-york-state/new-york/restaurant/saga,"Saga is the crown of 70 Pine Street, a landmark tower that rises over 60 stories. The space is unique and features an open-air balcony where an aperitif can be enjoyed alongside the stunning views. The elegant dining rooms are set with furnishings upholstered in peach and emerald velvet, green marble tables and carved stone accents.
Chef James Kent never allows his cuisine to be overshadowed by the setting, however. Along with his talented team, he presents diners with compositions that embrace luxury and urbane inspiration. Caviar and foie gras are on tap, as is seafood with laksa sauce or a dry-aged duck influenced by the chef's Moroccan background that comes complete with griddled flatbread, whipped yogurt flavored with preserved lemon, carrot hummus and harissa.","70 Pine St., New York, 10005, USA",New York, USA,$$$$,Contemporary,-74.0078519,40.706144,12123393963,https://guide.michelin.com/en/new-york-state/new-york/restaurant/saga,https://www.saga-nyc.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card"
337,Al Coro,https://guide.michelin.com/en/new-york-state/new-york/restaurant/al-coro,"Chef Melissa Rodriguez and Jeff Katz are behind this long-awaited spot, and the adage is true: good things do come to those who wait. Al Coro pours on the drama with old world glamour and live music. The buzzy dining room sets the stage for a kitchen that dances behind the curtain, reveling in the unexpected and sidestepping tradition for the fixed modern Italian menu. A meal here begins with an assortment of antipasti, including smoked ricotta and carrot sformato, and it's clear from those first few bites that this will be an experience to treasure. Pastas are a highlight, with diners choosing from such delights as culurgiones, or Sardinian dumplings. It concludes as it began, with a smattering of bites, from lemon verbena meringue to a rich crostata Barozzi.
-","85 Tenth Ave., New York, 10011, USA",New York, USA,$$$$,"Italian, Contemporary",-74.0075518,40.7433439,12129702200,https://guide.michelin.com/en/new-york-state/new-york/restaurant/al-coro,https://www.alcoro-nyc.com/,2 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
1680,One White Street,https://guide.michelin.com/en/new-york-state/new-york/restaurant/one-white-street,"This 19th-century townhouse, once the downtown hangout for John Lennon and Yoko Ono, has been transformed into a destination of culinary excellence, thanks to Chef Austin Johnson and Master Sommelier Dustin Wilson. The lower level operates more like a wine bar with a casual menu and crowds aplenty, while the higher floors offer a seasonal tasting menu, starring products sourced from their upstate farm. Bold and clever flavors come easily to this kitchen team, as seen in cheddar gougères garnished with caviar and lemon zest, followed by a melting square of braised lamb with black garlic purée and charred Chinese celery.
Gorgeous marble, superb tile work and modern light fixtures decorate the intimate and attractive wood-clad space.","1 White St., New York, 10013, USA",New York, USA,$$$$,Contemporary,-74.006101,40.7193546,,https://guide.michelin.com/en/new-york-state/new-york/restaurant/one-white-street,https://www.onewhitestreetnyc.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card"
1681,Red Paper Clip,https://guide.michelin.com/en/new-york-state/new-york/restaurant/red-paper-clip,"Blue Hill at Stone Barns alum Chef Kevin Chen made a name for himself with a series of pop-ups before establishing this stylish Asian-leaning delight. It's nestled inside a narrow storefront, but look for the large red paper clip—it's the only sign you've arrived. Inside, the space is left simple to focus all attention on the inventive food.
The team's commitment to local farms is the cornerstone of this kitchen, and seasonal dishes showcase the young chef's Taiwanese heritage and Queens upbringing through a fine-dining lens. Prix-fixe menu standouts include satiny slices of tuna resting over a knob of shoestring confit potatoes and agnolotti stuffed with pork and accented with hand-shaved black Burgundy truffles that make each bite seem like a heavenly reward.","120 Christopher St., New York, 10014, USA",New York, USA,$$$$,Contemporary,-74.005433,40.7331693,16465967476,https://guide.michelin.com/en/new-york-state/new-york/restaurant/red-paper-clip,https://www.redpaperclipnyc.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list"
1682,Vestry,https://guide.michelin.com/en/new-york-state/new-york/restaurant/vestry,"Vestry is a foolproof destination for guests craving a quiet evening in an intimate setting with a seafood- and vegetable-focused menu, replete with global inflections. Steering this kitchen's reins is Chef Shaun Hergatt, so diners should expect nothing less than culinary art. The shiitake handroll employs wasabi leaf instead of nori and makes for a cool, natural and zesty bite. Pescatarians will exult in the salt-cured ocean trout paired with nashi pear for a sweet and savory affair; or black seabream seared to golden crisp before being enriched by a spiced yuzu-kosho sauce.
Close on the heels of these savory treats is a finale of Tahitian vanilla-and-star anise semifreddo, cloaked by deep-purple mountain huckleberries.","246 Spring St., New York, 10013, USA",New York, USA,$$$$,"Contemporary, Modern Cuisine",-74.0055581,40.7256137,12127841350,https://guide.michelin.com/en/new-york-state/new-york/restaurant/vestry,https://www.vestrynyc.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Wheelchair access"
1683,Tsukimi,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tsukimi,"""Simplicity is the peak of elegance"" seems a fitting adage for this stunning kaiseki counter. In Japanese, ""tsukimi"" means moon viewing (a harvest festival honoring the moon at its fullest and brightest); and following the moniker quite literally is a central motif of the moon. Illuminated shelves of ceramics and mirrored panels reinforce this light-bright aesthetic. Service is seamless and unaffected, enhancing the overall experience.
The progression of the these whimsical, seasonal courses is strategic and imaginative. To start, chilled caviar with warm scrambled eggs and potato purée. Up next, chopped scallop matched with sea buckthorn sauce and a nori crisp for crunch.
Beverage pairing is available, but stick to à la carte for an ace sake selection.","288 E. 10th St., New York, 10003, USA",New York, USA,$$$$,"Japanese, Seasonal Cuisine",-73.9852509,40.7290162,,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tsukimi,https://www.tsukimi.nyc/,1 MICHELIN Star,"Air conditioning,Counter dining,Credit card / Debit card accepted,Notable sake list"
1684,Yoshino,https://guide.michelin.com/en/new-york-state/new-york/restaurant/yoshino-1185037,"Revered Tokyo chef Tadashi “Edowan” Yoshida has taken NYC by storm, as his latest venture was received with pomp, glory and of course, sold-out seats. Named for the town in Nara Prefecture where his father hails, there is a precise quality to every facet of this space—as in the hinoki counter (sourced from a 300-year-old tree) and hand-made chairs to the knives crafted by a master from Saga Prefecture.
This meticulous approach is seen again in the presentation of dishes. Meals bring an element of theater, so much so that diners will find themselves leaning forward to absorb every detail—envision the dramatic removal of a glass dome to reveal a perfect piece of smoked salmon. The main event though just might be the nigiri, tailed by bruléed tomago.

 ","342 Bowery, New York, 10012, USA",New York, USA,$$$$,"Japanese, Sushi",-73.9920393,40.7262829,19174441988,https://guide.michelin.com/en/new-york-state/new-york/restaurant/yoshino-1185037,https://www.yoshinonewyork.com/,1 MICHELIN Star,"Air conditioning,Counter dining,Credit card / Debit card accepted,Wheelchair access"
1685,Frevo,https://guide.michelin.com/en/new-york-state/new-york/restaurant/frevo,"Frevo is that rare restaurant that flies just under the radar but deserves to be in the spotlight, as Chef Franco Sampogna and his team have serious resumes. It's a tasting menu-only spot that doubles as a gallery; in fact, even the entrance is as artistic as the canvases lining its walls. There are just 18 counter seats and a table for six, but the size only adds to its exclusivity. Watch as the crew plates contemporary French dishes with a keen eye toward texture. Plump sea urchin with chopped razor clams is fragrant and tender; slow-cooked chicken with a meaty handmade ravioli in black ink sauce is daring. Bringing it back to the flavors of his native Brazil, the chef may then reveal a dessert of caramel and dulce de leche ice cream with toasted hazelnuts.","48 W. 8th St., New York, 10011, USA",New York, USA,$$$$,Contemporary,-73.9988216,40.7331992,16464550804,https://guide.michelin.com/en/new-york-state/new-york/restaurant/frevo,https://frevonyc.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted"
1686,Le Pavillon,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-pavillon-1192744,"It may have a classic-sounding name, but Le Pavillon resides in one of the city's newest skyscrapers. The elegant dining room, with its soaring ceilings, plate glass and warm palette, makes the well-heeled feel right at home. You'll rub shoulders with many at the bar, a prized perch crowned by a dramatic blown glass chandelier.
Chef Daniel Boulud and his talented team of Chefs Michael Balboni and Will Nacev skillfully prepare a contemporary, globally inflected carte dominated by seafood and vegetable-focused items. Recent highlights included torchetti pasta with Maryland jumbo lump crabmeat and a flourish of heirloom sweet peppers; or the amber-skinned rotisserie chicken breast with a root vegetable pot pie.","1 Vanderbilt Ave., New York, 10017, USA",New York, USA,$$$$,"Contemporary, French",-73.9783692,40.752517,12126621000,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-pavillon-1192744,https://lepavillonnyc.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Visa credit card,Wheelchair access"
1687,Torien,https://guide.michelin.com/en/new-york-state/new-york/restaurant/torien,"This sibling to Torishiki in Tokyo arrives to NYC by way of NoHo. Blacked-out windows mark its entrance; diners are then buzzed in at street level, both of which add to the mysterious proceedings. A staff member then pulls back a curtain—et voila—you're here. Inside, Executive Chef Hideo An may be found working his skills like a master pianist—turning, fanning, saucing and brushing. It's a pristine workspace and the menu is a tribute to the yakitori tradition. Binchotan charcoal plays as vital a role as the fowl itself, with the aroma becoming one with the space and skewer.
Chilled kombu-poached chicken is a succulent first bite. Vegetables, too, get their due—as in charred cipollini onion or agedashi tofu.

 ","292 Elizabeth St., New York, 10012, USA",New York, USA,$$$$,"Japanese, Yakitori",-73.9932693,40.7247064,16466699946,https://guide.michelin.com/en/new-york-state/new-york/restaurant/torien,https://torien-nyc.com/,1 MICHELIN Star,"Air conditioning,Counter dining,Credit card / Debit card accepted"
1688,Francie,https://guide.michelin.com/en/new-york-state/new-york/restaurant/francie,"Native New Yorker Chef Chris Cipollone, who cut his teeth at some of the city's finest kitchens, makes a splash with Francie, which has taken up residence in a striking, limestone-clad building. Named for the main character in a Betty Smith novel, this quiet haven—featuring sleek ash wood floors with a center tile mosaic, exposed red brick walls, and widely spaced tables—is very elegant and rather unforgettable.
The open kitchen is a true-to-life stage for this team, who can be seen prepping, cooking, and putting the finishing touches on a series of gratifying plates. To start, a soufflé cake topped with caviar-crested seaweed butter that's replete with umami flavor; or butternut squash bomboloni oozing with cheese and packed with pancetta. An earnest, delicate, and expert hand is clearly at work behind the pasta (rigatoni dressed with sweet and meaty Calabrian pumpkin and savory Italian sausage); while a flaky and golden pithivier filled with minced vegetables, lentils, and greens gets a masterful stroke of lush hazelnut curry.
This regal repast may come full circle at dessert with a candied pecan-topped cream puff full of soft maple and strong Bourbon.","134 Broadway, New York, 11249, USA",New York, USA,$$$$,"Contemporary, Italian",-73.9637588,40.7103459,17182187572,https://guide.michelin.com/en/new-york-state/new-york/restaurant/francie,https://www.franciebrooklyn.com/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Wheelchair access"
1689,Clover Hill,https://guide.michelin.com/en/new-york-state/new-york/restaurant/clover-hill,"Restaurants five times as large wish they could do what Clover Hill does from its postage-stamp of a kitchen. On a quiet, residential street in Brooklyn Heights, the talented Chef Charlie Mitchell cooks with irresistible suaveness and confidence, making the most out of top-rate ingredients, delicious sauces and thoughtful combinations. From Long Island fluke ceviche jolted with lime zest and sweet melon to Peekytoe crab salad wrapped in corn gelée and set in a pool of warm, silky corn velouté, expect to find vibrant, seasonal eating that never once feels fussy or onerous. Under a watchful vintage mirror that hangs above the bar, the charming bistro setting, lit with flickering candles, oozes romanticism.","20 Columbia Pl., New York, 11201, USA",New York, USA,$$$$,"Contemporary, American",-73.9985773,40.6933811,13474576850,https://guide.michelin.com/en/new-york-state/new-york/restaurant/clover-hill,https://www.cloverhillbk.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
1690,Crown Shy,https://guide.michelin.com/en/new-york-state/new-york/restaurant/crown-shy,"This stunning venture from Chef James Kent is set in the landmark art deco tower, 70 Pine Street. The striking lobby leads to a sleek and modern dining room, with soaring ceilings, marble floors, and expansive windows.
It’s an undeniable feast for the senses, as the cooking is just as enticing. The kitchen moves like clockwork, in sync and calm in its delivery of such otherworldly delights as Gruyère fritters dusted with lime and chili, or white bean hummus with puffy pooris. Chef Kent’s menu is provocative yet meticulous, with a stirring lineup of crudo (think charred carrot ""sticks"" over sliced razor clams and lemon-thyme foam). Pastas and other mains, like branzino with green tomatoes or roasted short rib with braised ends, show confidence on a plate.","70 Pine St., New York, 10005, USA",New York, USA,$$$,"Contemporary, American",-74.0087206,40.7067068,12125171932,https://guide.michelin.com/en/new-york-state/new-york/restaurant/crown-shy,https://www.crownshy.nyc/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access"
