INDEX,NAME,URL,REVIEW,Address,Location,Column1,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url2,WebsiteUrl,Award,FacilitiesAndServices
814,Xerta,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xerta,"If you’re unfamiliar with the natural bounty of the Ebro Delta, a visit to this restaurant in Barcelona is a must to savour the flavours of a region that has been declared a World Biosphere Reserve.
Accessed via the lobby of the Ohla Eixample hotel, Xerta boasts a contemporary dining room with views of both its vertical garden and the kitchen. Chef Fran López, who trained and worked for three years with French maestro Alain Ducasse, showcases the flavours of his home region, providing guests with an opportunity to discover its superb gastronomy (eel, oysters, rice etc - 90% of his ingredients are sourced from here) from a creative perspective. An interesting footnote is that Xerta is the first European restaurant with a Michelin star to receive Kashrut kosher certification!","Còrsega 289, Barcelona, 08008, Spain",Barcelona, Spain,€€€,Creative,2.1564642,41.3944177,34937379080,https://guide.michelin.com/en/catalunya/barcelona/restaurant/xerta,https://www.xertarestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
816,Alkimia,https://guide.michelin.com/en/catalunya/barcelona/restaurant/alkimia,"Alkimia has a somewhat surprising location inside the Moritz beer factory, which has been redesigned as a gourmet complex by the award-winning French architect Jean Nouvel. Once you’ve rung the bell to get in, you’ll find two different spaces on the first floor (the bistro-style Alkostat and the Alkimia restaurant itself, in front of the kitchen), both featuring attractive designer details, avant-garde references to the marine world, alongside reclaimed classical furnishings that recall the interiors of Barcelona’s former aristocratic mansions.
In the gastronomic dining room, chef Jordi Vilà conjures up fresh, contemporary cuisine which is deeply rooted in Catalan tradition. He offers just a single tasting menu (Alkimia), although during the hunting season guests can pre-order a second game-inspired menu (Salvaje).","Ronda San Antoni 41 - 1º, Barcelona, 08011, Spain",Barcelona, Spain,€€€€,Modern Cuisine,2.1635878,41.3826841,34932076115,https://guide.michelin.com/en/catalunya/barcelona/restaurant/alkimia,http://alkimia.cat/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
830,Hisop,https://guide.michelin.com/en/catalunya/barcelona/restaurant/hisop,"Named after an aromatic Mediterranean plant, this Michelin-starred restaurant has been enjoying the fruits of its success for some time now, in part due to its competitive pricing.
In the contemporary, minimalist-style dining room, chef Oriol Ivern serves fresh, creative dishes that offer a different take on Catalan culinary tradition, and are always based around locally sourced seasonal ingredients and impressive combinations. In keeping with the chef’s personality, the aim of his cuisine is to offer truly unique dishes that are both playful and full of surprising detail. Although not extensive, the enticing à la carte is complemented by an interesting tasting menu with a wine pairing option. A must here, and one that is requested time and time again, is the red mullet with a “mollusc” mayonnaise.","Passatge de Marimon 9, Barcelona, 08021, Spain",Barcelona, Spain,€€€,Creative,2.1480369,41.3944279,34932413233,https://guide.michelin.com/en/catalunya/barcelona/restaurant/hisop,http://www.hisop.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
831,Via Veneto,https://guide.michelin.com/en/catalunya/barcelona/restaurant/via-veneto,"Almost everyone in Barcelona is aware of the legendary culinary status of Via Veneto! Even after half a century of service and change, the Monje family has retained the true values of this restaurant that seems anchored in the past, but which has been able to move with the times without losing an ounce of its personality.
To an elegant and genuine Belle Époque backdrop, young chef David Andrés maintains the culinary status quo here through cuisine that underpins its classical heritage, albeit with a focus on more modern technique and a select array of ingredients. Delicious game dishes are also on the menu in season. Guests can visit the superb wine cellar, 6m underground, which boasts an outstanding collection of Spanish and French wines. A favourite dish here is the pressed roast duck cooked in its own jus, which has featured on the menu since 1967!","Ganduxer 10, Barcelona, 08021, Spain",Barcelona, Spain,€€€€,Classic Cuisine,2.1389712,41.3924046,34932007244,https://guide.michelin.com/en/catalunya/barcelona/restaurant/via-veneto,https://www.viavenetobarcelona.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card"
864,Hofmann,https://guide.michelin.com/en/catalunya/barcelona/restaurant/hofmann,"This institution, which has played host to a number of chefs who have gone on to win their own Michelin stars, reflects the love affair that its founder chef, Mey Hofmann, had with food, a legacy that she has passed down to her daughter Silvia and her expert teaching staff.
In the restaurant itself, featuring staff from the school and a large picture window through which guests can watch activity unfold in the kitchen, a typical à la carte menu is available at lunchtime, enhanced by two gastronomic-style tasting menus in the evening. The focus here is on modern fusion cuisine with strong roots in tradition, which is continually brought up to date in terms of the pairing of ingredients, technique and presentation. The desserts here are always a delight!","La Granada del Penedès 14-16, Barcelona, 08006, Spain",Barcelona, Spain,€€€,Modern Cuisine,2.1530609,41.3971709,34932187165,https://guide.michelin.com/en/catalunya/barcelona/restaurant/hofmann,https://www.hofmann-bcn.com/es,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card,Wheelchair access"
865,Caelis,https://guide.michelin.com/en/catalunya/barcelona/restaurant/caelis,"The Ohla Barcelona hotel’s fine dining restaurant boasts an unmistakable appearance, due to the “eyes” or “ocular globes” designed by artist Frederic Amat that adorn its neo-Classical façade. Here, French chef Romain Fornell has introduced his new culinary vision that reinterprets concepts and recipes.
His cooking is based around French-influenced Catalan cuisine featuring seasonal ingredients, identifiable flavours and astute pairings. In addition to the different size tables in the dining room, and in an attempt to involve guests more in their dining experience, the open kitchen is surrounded by a U-shaped chef’s table for 14 diners who can then participate in the creative process. Its interesting menus, one of which is vegetarian, also include the option of ordering individual dishes à la carte-style.","Via Laietana 49, Barcelona, 08003, Spain",Barcelona, Spain,€€€,Creative,2.1743763,41.387015,34935101205,https://guide.michelin.com/en/catalunya/barcelona/restaurant/caelis,https://www.caelis.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
871,Oria,https://guide.michelin.com/en/catalunya/barcelona/restaurant/oria,"Gastro-hotels are definitely on the rise thanks to their increasing popularity with international guests, and the strong emphasis on high-quality cuisine at the Monument hotel (which includes the three-Michelin-star Lasarte) is a perfect example of this.
Incorporated into the hotel lobby, the Oria is a spacious, elegant and unique restaurant overseen by chef Martín Berasategui, hence the high standard of its updated take on traditional cuisine with its roots in the Mediterranean but with a nod to the Basque Country. Choose between three surprise tasting menus that vary in terms of their number of starters, but which always include a fish and meat dish and an exquisite dessert. The numerous staff here are young and highly efficient!","Passeig de Gràcia 75, Barcelona, 08008, Spain",Barcelona, Spain,€€€€,Modern Cuisine,2.1624525,41.3938241,34935482033,https://guide.michelin.com/en/catalunya/barcelona/restaurant/oria,https://www.monumenthotel.com/es/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
876,Koy Shunka,https://guide.michelin.com/en/catalunya/barcelona/restaurant/koy-shunka,"The name Koy Shunka translates as “intense seasonal aromas”, and with it comes something much more than just a working philosophy. In this Japanese restaurant which has adapted its cuisine to modern aesthetic tastes, its loyalty to the gastronomic traditions of its homeland is clearly evident, as is its view that cooking is an art form.
In this resolutely contemporary space, choose between the impressive wooden bar counter from where guests can view activity in the kitchen, or more conventional tables for those preferring a more private dining experience. The cuisine of chef Hideki Matsuhisa, which brings together Japanese techniques and Mediterranean ingredients, always focuses on well-thought-out pairings, a hint of creativity, and no little excitement!","De Copons 7, Barcelona, 08002, Spain",Barcelona, Spain,€€€€,Japanese,2.1754154,41.3857791,34934127939,https://guide.michelin.com/en/catalunya/barcelona/restaurant/koy-shunka,http://www.koyshunka.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Notable sake list,Visa credit card,Wheelchair access"
880,Enigma,https://guide.michelin.com/en/catalunya/barcelona/restaurant/enigma,"When you already run a restaurant as unique, cutting-edge and different as Enigma, it’s not easy to reinvent yourself. However, chef Albert Adrià has managed to do just that, incorporating his experience gained at Tickets, alongside his technical expertise and creative imagination.
Now open Monday to Friday only in line with a more family influenced work-life balance, its focus is on what it calls “fun dining”, where guests can choose small, yet unique snacks, tapas and finger food tailored with great skill to their personal tastes. The quality of ingredients and the mastery of technique are a given here, enabling the kitchen team to create truly magnificent textures with combinations of very few yet premium ingredients.","Sepúlveda 38, Barcelona, 08038, Spain",Barcelona, Spain,€€€€,Creative,2.1541799,41.3768726,34616696322,https://guide.michelin.com/en/catalunya/barcelona/restaurant/enigma,https://www.enigmaconcept.es/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
899,Slow & Low,https://guide.michelin.com/en/catalunya/barcelona/restaurant/slow-low,"A restaurant with a modern ambience in which the equal measures of technical skill, creativity and delicate touches shown in its dishes will surprise and excite guests.
Located closed to the Modernist-style Sant Antoni market, Slow & Low has a concept based around its open kitchen, with two counters that enable guests to experience the creative process to the full. Its internationally inspired cuisine combines ingredients from around the world on a single surprise menu (14 courses) which shows clear Mexican influence as well as a nod to Thai cooking, including well-balanced touches of acidity and spiciness and incredibly light salsas. Fish and vegetarian dishes also feature prominently. The table service is shared by the chefs and waiting staff, who explain each dish in detail.","Comte Borrell 119, Barcelona, 08015, Spain",Barcelona, Spain,€€€,"Contemporary, World Cuisine",2.1584002,41.3805322,34936254512,https://guide.michelin.com/en/catalunya/barcelona/restaurant/slow-low,http://www.slowandlowbcn.com,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
956,Atempo,https://guide.michelin.com/en/catalunya/barcelona/restaurant/atempo-1196425,"This spacious and contemporary restaurant will surprise guests as soon as they walk through the door – a glass of Cava is served to them on arrival, before they are accompanied to a type of cold room for the first appetiser, then ushered in front of the kitchen to the elegant split-level dining room, where both floors are embellished with a profusion of plants.
The cuisine here, based around a single tasting menu designed by celebrity chef Jordi Cruz, showcases contemporary cooking and techniques that aim to highlight the strong flavours extracted from his high-quality ingredients and highly consistent combinations. The interplay between the kitchen and the service in the dining room is particularly impressive, with the finishing touches to many of Atempo’s dishes added in front of guests.","Córcega 200, Barcelona, 08036, Spain",Barcelona, Spain,€€€€,Modern Cuisine,2.1522177,41.3910001,34937341919,https://guide.michelin.com/en/catalunya/barcelona/restaurant/atempo-1196425,https://atemporestaurant.com/en/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
1019,Aürt,https://guide.michelin.com/en/catalunya/barcelona/restaurant/aurt,"We’re not used to seeing haute cuisine in the lobby of a hotel, a space that guests generally just pass through, so the dining option in this part of the Hilton Diagonal Mar Barcelona hotel will definitely raise a few eyebrows!
Here, chef Artur Martínez is definitely breaking the mould in the city in this modern, informal space with three dining counters and a few tables, where the chefs prepare dishes while interacting with guests, serving them dishes in person, and very often adding the finishing touch in front of them. Aürt’s philosophy is one of reinterpreting traditional concepts with contemporary techniques, in the main using seasonal ingredients. This dining experience is complemented by the MA’I (I AM backwards), a space devoted to drinks in all their guises (fermented, distilled and herbal).","Paseo del Taulat 262-264, Barcelona, 08019, Spain",Barcelona, Spain,€€€€,Modern Cuisine,2.217281,41.4089295,34935070860,https://guide.michelin.com/en/catalunya/barcelona/restaurant/aurt,https://www.aurtrestaurant.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Counter dining,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
3294,Mont Bar,https://guide.michelin.com/en/catalunya/barcelona/restaurant/mont-bar,"A restaurant with a gastro-bar ambience that is becoming a must for every visitor to Barcelona.
In this delightful setting, featuring elegant decorative details that set it apart from your typical bar, you’ll find an array of traditional and contemporary dishes, all of which showcase high levels of technique, plus presentation that is so refined that it is hard not to take a photo! In keeping with the philosophy of the owners, who hail from the small village of Mont (in the Val d’Aran), the cuisine here is based around fresh, seasonal and locally sourced ingredients and a focus on meticulous presentation. Choose between inventive snacks, innovative tapas, and small sharing plates, all accompanied by impeccable service. Make sure you try the spectacular Iberian sobrasada mochi with Mahón cheese!","Diputació 220, Barcelona, 08001, Spain",Barcelona, Spain,€€€,Contemporary,2.1618511,41.3862568,34933239590,https://guide.michelin.com/en/catalunya/barcelona/restaurant/mont-bar,https://www.montbar.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
3850,Avenir,https://guide.michelin.com/en/catalunya/barcelona/restaurant/avenir,"This simple, bistro-style restaurant is run by its two owners (Roger and Chesco) who, as fate would have it, became friends at their children’s school and decided to embark upon this venture together with one of them working in the kitchen, the other in the dining room. Its interesting concept features all-day opening with breakfast from 10am following by lunch and dinner. Small plates of contemporary cooking with nods to both the mountains and the sea, with a fine appreciation for technique, textures and a penchant for soups. The à la carte, featuring options for sharing, is complemented by several set menus.","Carrer de l'Avenir 72, Barcelona, 08021, Spain",Barcelona, Spain,€€,Contemporary,2.1444062,41.3944626,34691907138,https://guide.michelin.com/en/catalunya/barcelona/restaurant/avenir,https://avenir.restaurant/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
3858,Nairod,https://guide.michelin.com/en/catalunya/barcelona/restaurant/nairod,"Located in the heart of the city’s Eixample district, Nairod exudes personality everywhere you look, which doesn’t come as a surprise given that David Rustarazo (better known as Rusti) is at the helm – a self-made chef whose success is down to hard work and experience gained abroad. In this intimate, contemporary setting with a bistro vibe, enjoy market-inspired cuisine in which flavour takes precedence, and includes incredible game dishes in season (hare, venison, partridge and, in particular, pigeon). The name of the restaurant is a nod to the chef’s son, Dorian, but written in reverse!","Aribau 141, Barcelona, 08001, Spain",Barcelona, Spain,€€,"Market Cuisine, Traditional Cuisine",2.1541091,41.3922152,34938089260,https://guide.michelin.com/en/catalunya/barcelona/restaurant/nairod,,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
3865,Vivanda,https://guide.michelin.com/en/catalunya/barcelona/restaurant/vivanda,"Occupying a renovated house in the Sarriá district of the city, Vivanda is mainly popular with a local clientele. Here, the contemporary interior features high tables for tapas, restaurant-style dining tables, plus a tree-shaded patio-terrace (with a retractable roof) that is understandably very popular during the summer months. Traditional Catalan cooking is to the fore here, making full use of market-fresh ingredients and modern techniques in its “platillos” (small dishes) and “dishes of the month” that revive the flavours of the past. Make sure you order its legendary ham croquettes!","Major de Sarrià 134, Barcelona, 08017, Spain",Barcelona, Spain,€€,Traditional Cuisine,2.1209594,41.400486,34932031918,https://guide.michelin.com/en/catalunya/barcelona/restaurant/vivanda,https://www.vivanda.cat/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
3967,BaLó,https://guide.michelin.com/en/catalunya/barcelona/restaurant/balo,"BaLó is run by chef couple Lena María Grané and Ricky Smith who met while working in London, hence the unusual name of the restaurant which combines the first syllable of Barcelona and London respectively. The modern à la carte features plenty of interesting culinary details and is complemented by two set menus: one, a more reasonably priced “Mediodía” (Noon) option; the second, a much more extensive and exciting “Degustación” (Tasting) menu. This contemporary-style restaurant boasts a stylish and comfortable decor as well as a pleasant, glass-fronted private dining room.","Déu I Mata 141, Barcelona, 08029, Spain",Barcelona, Spain,€€,Contemporary,2.1391358,41.390405,34930378601,https://guide.michelin.com/en/catalunya/barcelona/restaurant/balo,http://www.restaurantebalo.com,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
4013,Berbena,https://guide.michelin.com/en/catalunya/barcelona/restaurant/berbena,"A diminutive, unpretentious and informal restaurant with a name that pays homage to the traditional “berbena” festivals. Here, you can enjoy chef Carles Pérez de Rozas Canut’s cooking to the full, with his focus on simple yet highly captivating dishes based around seasonal Mediterranean ingredients, but which also feature influences from Asia and South America. Personality in spades, with an open kitchen and enticing recipes that tell us lots about the chef, his travels and his work in other countries. The superb desserts complete the picture!","Minerva 6, Barcelona, 08006, Spain",Barcelona, Spain,€€,Creative,2.1565422,41.3965158,34691957797,https://guide.michelin.com/en/catalunya/barcelona/restaurant/berbena,https://berbenabcn.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
